Region,Segment,Sub-segment,Sub-segment 1,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
Germany,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,155.19,164.95,175.37,186.64,198.89,212.33,227.08,243.13,260.33,278.79,298.51,319.48,341.65
Germany,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,56.44,59.81,63.27,67.01,71.20,75.94,81.23,86.94,92.95,99.37,106.29,113.77,121.71
Germany,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,42.82,46.11,49.71,53.66,58.00,62.79,68.06,73.83,80.08,86.83,94.08,101.88,110.22
Germany,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,29.71,31.92,34.35,36.97,39.74,42.70,45.87,49.36,53.18,57.35,61.84,66.57,71.62
Germany,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,24.74,26.12,27.62,29.18,30.77,32.43,34.19,36.16,38.35,40.71,43.25,45.90,48.64
Germany,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",11.68,12.18,12.71,13.29,13.92,14.62,15.39,16.23,17.12,18.05,19.00,19.94,20.91
Italy,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,2.53,2.62,2.72,2.82,2.93,3.02,3.13,3.24,3.36,3.50,3.65,3.80,3.95
Italy,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,6.57,6.94,7.34,7.76,8.20,8.63,9.10,9.61,10.17,10.80,11.47,12.17,12.89
Italy,By Equipment Type,Storage Equipment,Silos,2.28,2.36,2.46,2.56,2.65,2.75,2.86,2.97,3.10,3.23,3.36,3.50,3.64
Italy,By Equipment Type,Storage Equipment,Storage bins and hoppers,1.36,1.42,1.49,1.56,1.63,1.69,1.76,1.84,1.93,2.03,2.13,2.23,2.34
Italy,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,5.95,6.24,6.54,6.87,7.20,7.54,7.90,8.29,8.71,9.16,9.62,10.10,10.60
Italy,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",2.89,3.01,3.13,3.26,3.39,3.52,3.66,3.81,3.97,4.14,4.32,4.50,4.68
Italy,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,7.20,7.48,7.77,8.09,8.44,8.81,9.21,9.64,10.09,10.55,11.03,11.52,12.02
Italy,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,3.93,4.13,4.31,4.50,4.70,4.93,5.19,5.47,5.77,6.07,6.39,6.74,7.10
Italy,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,5.14,5.41,5.70,6.01,6.36,6.74,7.14,7.55,7.99,8.46,8.97,9.51,10.07
Italy,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,3.22,3.34,3.47,3.60,3.73,3.87,4.01,4.17,4.33,4.51,4.69,4.87,5.06
Italy,By Equipment Type,Sorting and Grading Equipment,Optical sorters,7.30,7.86,8.47,9.15,9.89,10.73,11.66,12.69,13.82,15.04,16.34,17.71,19.17
Italy,By Equipment Type,Sorting and Grading Equipment,Size graders,3.24,3.37,3.51,3.67,3.84,4.02,4.21,4.41,4.61,4.83,5.07,5.31,5.57
Italy,By Equipment Type,Sorting and Grading Equipment,Weight graders,3.00,3.15,3.32,3.48,3.65,3.83,4.02,4.23,4.46,4.71,4.97,5.25,5.53
Italy,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,0.93,0.96,0.99,1.03,1.07,1.11,1.16,1.21,1.26,1.31,1.36,1.42,1.47
Italy,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,6.81,7.21,7.60,8.00,8.43,8.91,9.46,10.06,10.69,11.35,12.05,12.80,13.60
Italy,By Equipment Type,Thermal Processing Equipment,Roasting systems,3.59,3.83,4.08,4.36,4.67,5.01,5.37,5.75,6.15,6.59,7.08,7.59,8.14
Italy,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,2.42,2.54,2.67,2.80,2.93,3.07,3.21,3.37,3.55,3.74,3.95,4.16,4.38
Italy,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",5.86,6.16,6.49,6.82,7.16,7.51,7.89,8.30,8.77,9.26,9.79,10.35,10.92
Italy,By Nut Type,Almond,Almond,7.18,7.56,7.97,8.42,8.91,9.43,10.00,10.62,11.27,11.95,12.67,13.43,14.21
Italy,By Nut Type,Cashew,Cashew,1.38,1.48,1.58,1.70,1.82,1.94,2.08,2.23,2.41,2.59,2.79,3.01,3.24
Italy,By Nut Type,Peanut,Peanut,2.54,2.65,2.76,2.88,3.00,3.12,3.25,3.39,3.55,3.72,3.90,4.08,4.27
Italy,By Nut Type,Pistachio,Pistachio,0.71,0.75,0.80,0.85,0.91,0.97,1.04,1.12,1.20,1.28,1.37,1.47,1.57
Italy,By Nut Type,Walnut,Walnut,18.57,19.40,20.26,21.22,22.26,23.39,24.57,25.80,27.06,28.42,29.89,31.43,33.03
Italy,By Nut Type,Hazelnut,Hazelnut,34.09,35.84,37.71,39.64,41.62,43.70,45.97,48.51,51.32,54.35,57.55,60.88,64.36
Italy,By Nut Type,Other Nuts,Other Nuts,9.78,10.35,10.97,11.63,12.36,13.15,14.01,14.93,15.92,16.96,18.06,19.22,20.44
Italy,By Automation Level,Manual,Manual,6.51,6.98,7.51,8.09,8.72,9.44,10.23,11.10,12.06,13.09,14.19,15.34,16.56
Italy,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,67.75,71.05,74.56,78.26,82.15,86.27,90.70,95.50,100.66,106.19,112.06,118.19,124.56
Italy,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,24.56,25.73,26.95,28.25,29.63,31.15,32.79,34.57,36.46,38.45,40.57,42.78,45.09
Italy,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,18.68,19.83,21.07,22.41,23.88,25.48,27.23,29.12,31.13,33.27,35.54,37.93,40.45
Italy,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,14.49,15.33,16.25,17.22,18.23,19.24,20.32,21.50,22.82,24.28,25.85,27.48,29.17
Italy,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,10.68,11.11,11.59,12.08,12.58,13.07,13.58,14.14,14.76,15.46,16.19,16.93,17.69
Italy,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",5.84,6.03,6.21,6.37,6.55,6.76,7.01,7.27,7.55,7.82,8.11,8.41,8.72
France,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,4.36,4.54,4.70,4.87,5.04,5.24,5.47,5.73,5.99,6.25,6.53,6.82,7.13
France,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,9.73,10.32,10.91,11.51,12.15,12.88,13.70,14.61,15.56,16.57,17.63,18.78,20.00
France,By Equipment Type,Storage Equipment,Silos,3.76,3.90,4.04,4.20,4.38,4.57,4.79,5.02,5.26,5.52,5.77,6.03,6.28
France,By Equipment Type,Storage Equipment,Storage bins and hoppers,2.18,2.29,2.40,2.53,2.65,2.78,2.91,3.06,3.22,3.40,3.59,3.79,3.99
France,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,8.68,9.14,9.65,10.18,10.73,11.31,11.91,12.57,13.28,14.04,14.85,15.67,16.53
France,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",4.35,4.53,4.72,4.93,5.16,5.41,5.66,5.93,6.20,6.49,6.81,7.14,7.48
France,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,9.52,9.97,10.46,10.96,11.47,12.00,12.55,13.17,13.86,14.59,15.38,16.20,17.03
France,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,5.08,5.37,5.69,6.03,6.37,6.74,7.12,7.54,7.99,8.48,9.00,9.53,10.09
France,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,6.92,7.32,7.76,8.23,8.74,9.30,9.91,10.56,11.26,12.00,12.78,13.60,14.46
France,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,4.45,4.64,4.85,5.06,5.28,5.50,5.74,5.99,6.27,6.56,6.86,7.17,7.49
France,By Equipment Type,Sorting and Grading Equipment,Optical sorters,9.05,9.82,10.67,11.61,12.66,13.81,15.09,16.50,18.04,19.72,21.54,23.51,25.64
France,By Equipment Type,Sorting and Grading Equipment,Size graders,4.53,4.74,4.97,5.22,5.48,5.77,6.08,6.41,6.76,7.13,7.51,7.90,8.31
France,By Equipment Type,Sorting and Grading Equipment,Weight graders,4.25,4.48,4.71,4.95,5.20,5.49,5.81,6.17,6.54,6.93,7.34,7.78,8.24
France,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.42,1.48,1.55,1.62,1.69,1.76,1.83,1.91,2.00,2.10,2.21,2.32,2.43
France,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,9.04,9.62,10.26,10.93,11.62,12.34,13.12,13.99,14.96,16.01,17.14,18.34,19.60
France,By Equipment Type,Thermal Processing Equipment,Roasting systems,4.21,4.51,4.83,5.19,5.58,6.00,6.47,6.98,7.53,8.12,8.76,9.43,10.15
France,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,2.86,3.02,3.17,3.32,3.48,3.67,3.88,4.11,4.35,4.60,4.87,5.15,5.45
France,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",5.92,6.26,6.64,7.04,7.46,7.89,8.36,8.86,9.40,9.99,10.61,11.26,11.93
France,By Nut Type,Almond,Almond,9.68,10.22,10.81,11.44,12.14,12.91,13.76,14.70,15.70,16.76,17.86,18.99,20.16
France,By Nut Type,Cashew,Cashew,2.31,2.49,2.69,2.90,3.13,3.36,3.62,3.90,4.22,4.57,4.95,5.36,5.80
France,By Nut Type,Peanut,Peanut,7.61,8.03,8.35,8.61,8.89,9.20,9.59,10.03,10.51,11.01,11.69,12.61,13.66
France,By Nut Type,Pistachio,Pistachio,1.34,1.43,1.53,1.64,1.75,1.88,2.03,2.18,2.36,2.54,2.73,2.93,3.14
France,By Nut Type,Walnut,Walnut,46.01,48.48,51.17,54.02,56.94,60.00,63.22,66.70,70.48,74.56,78.84,83.24,87.83
France,By Nut Type,Hazelnut,Hazelnut,7.85,8.27,8.73,9.22,9.76,10.35,10.98,11.66,12.38,13.15,13.95,14.78,15.66
France,By Nut Type,Other Nuts,Other Nuts,25.50,27.03,28.71,30.54,32.54,34.76,37.22,39.92,42.83,45.93,49.16,52.50,55.98
France,By Automation Level,Manual,Manual,7.93,8.61,9.35,10.16,11.01,11.93,12.94,14.06,15.33,16.73,18.27,19.92,21.70
France,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,92.37,97.35,102.63,108.22,114.14,120.52,127.47,135.03,143.15,151.78,160.91,170.49,180.52
France,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,34.65,36.43,38.25,40.12,42.13,44.44,47.07,49.99,53.07,56.20,59.43,62.85,66.44
France,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,26.28,28.11,30.13,32.29,34.56,36.89,39.39,42.15,45.23,48.67,52.38,56.30,60.44
France,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,19.30,20.45,21.68,23.04,24.53,26.15,27.88,29.71,31.62,33.70,35.96,38.38,40.93
France,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,13.94,14.59,15.29,16.04,16.80,17.58,18.40,19.29,20.24,21.27,22.35,23.44,24.57
France,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",6.14,6.38,6.63,6.88,7.14,7.39,7.66,7.97,8.31,8.67,9.06,9.45,9.85
Spain,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,2.02,2.09,2.16,2.23,2.30,2.36,2.43,2.51,2.59,2.69,2.79,2.89,2.99
Spain,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,5.44,5.68,5.94,6.22,6.53,6.87,7.25,7.66,8.10,8.55,9.01,9.48,9.96
Spain,By Equipment Type,Storage Equipment,Silos,2.20,2.25,2.31,2.38,2.45,2.54,2.63,2.73,2.83,2.94,3.05,3.15,3.25
Spain,By Equipment Type,Storage Equipment,Storage bins and hoppers,1.25,1.29,1.33,1.38,1.43,1.49,1.55,1.62,1.70,1.77,1.85,1.92,1.99
Spain,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,4.92,5.12,5.34,5.57,5.79,6.02,6.26,6.53,6.83,7.16,7.50,7.85,8.21
Spain,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",2.50,2.57,2.65,2.74,2.84,2.95,3.06,3.17,3.28,3.40,3.53,3.67,3.80
Spain,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,5.61,5.81,6.01,6.23,6.48,6.75,7.02,7.30,7.59,7.90,8.23,8.57,8.93
Spain,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,3.07,3.22,3.37,3.54,3.70,3.88,4.06,4.25,4.46,4.69,4.93,5.17,5.41
Spain,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,3.92,4.13,4.35,4.58,4.81,5.05,5.30,5.57,5.88,6.21,6.57,6.94,7.33
Spain,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,2.67,2.75,2.82,2.89,2.96,3.05,3.15,3.26,3.38,3.49,3.61,3.74,3.86
Spain,By Equipment Type,Sorting and Grading Equipment,Optical sorters,5.08,5.48,5.91,6.38,6.87,7.39,7.96,8.60,9.31,10.09,10.94,11.86,12.83
Spain,By Equipment Type,Sorting and Grading Equipment,Size graders,2.76,2.87,2.97,3.06,3.17,3.29,3.43,3.58,3.74,3.90,4.06,4.24,4.42
Spain,By Equipment Type,Sorting and Grading Equipment,Weight graders,2.44,2.54,2.65,2.78,2.91,3.05,3.20,3.36,3.52,3.69,3.88,4.08,4.28
Spain,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,0.85,0.87,0.90,0.92,0.95,0.99,1.02,1.06,1.10,1.14,1.19,1.23,1.27
Spain,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,5.23,5.52,5.83,6.16,6.49,6.83,7.19,7.58,8.02,8.51,9.03,9.57,10.12
Spain,By Equipment Type,Thermal Processing Equipment,Roasting systems,2.40,2.55,2.72,2.90,3.08,3.27,3.47,3.70,3.95,4.22,4.52,4.83,5.16
Spain,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,1.61,1.68,1.75,1.83,1.91,2.00,2.10,2.20,2.30,2.41,2.53,2.65,2.78
Spain,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",3.27,3.40,3.54,3.69,3.86,4.05,4.25,4.47,4.71,4.95,5.20,5.45,5.70
Spain,By Nut Type,Almond,Almond,30.03,31.48,32.95,34.50,36.13,37.83,39.65,41.64,43.82,46.20,48.76,51.43,54.20
Spain,By Nut Type,Cashew,Cashew,1.15,1.20,1.27,1.35,1.44,1.53,1.64,1.75,1.87,1.99,2.13,2.27,2.41
Spain,By Nut Type,Peanut,Peanut,2.42,2.46,2.55,2.65,2.74,2.84,2.94,3.04,3.16,3.28,3.41,3.54,3.67
Spain,By Nut Type,Pistachio,Pistachio,0.55,0.58,0.61,0.65,0.69,0.73,0.77,0.82,0.87,0.93,0.99,1.05,1.11
Spain,By Nut Type,Walnut,Walnut,6.47,6.67,6.90,7.14,7.40,7.70,8.02,8.38,8.75,9.13,9.51,9.89,10.26
Spain,By Nut Type,Hazelnut,Hazelnut,4.45,4.65,4.85,5.07,5.28,5.50,5.73,5.98,6.27,6.58,6.90,7.24,7.58
Spain,By Nut Type,Other Nuts,Other Nuts,12.17,12.77,13.42,14.12,14.88,15.70,16.59,17.54,18.55,19.61,20.71,21.86,23.05
Spain,By Automation Level,Manual,Manual,5.56,5.98,6.44,6.94,7.47,8.04,8.65,9.32,10.05,10.85,11.72,12.63,13.61
Spain,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,51.68,53.83,56.11,58.53,61.08,63.78,66.69,69.84,73.24,76.87,80.70,84.64,88.68
Spain,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,19.18,19.90,20.74,21.70,22.72,23.79,24.89,26.06,27.36,28.76,30.25,31.76,33.28
Spain,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,14.57,15.43,16.28,17.14,18.08,19.12,20.32,21.62,23.00,24.45,25.98,27.62,29.36
Spain,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,10.46,11.01,11.61,12.25,12.90,13.56,14.25,15.00,15.84,16.78,17.77,18.80,19.87
Spain,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,8.72,9.04,9.39,9.76,10.12,10.49,10.88,11.29,11.74,12.22,12.72,13.21,13.72
Spain,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",4.31,4.43,4.53,4.63,4.74,4.86,5.01,5.18,5.35,5.52,5.69,5.87,6.06
Russia,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,1.08,1.11,1.13,1.16,1.20,1.23,1.27,1.31,1.35,1.39,1.43,1.47,1.52
Russia,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,2.63,2.73,2.85,2.97,3.11,3.26,3.42,3.60,3.79,3.99,4.19,4.39,4.59
Russia,By Equipment Type,Storage Equipment,Silos,0.90,0.93,0.95,0.98,1.00,1.04,1.07,1.10,1.14,1.18,1.21,1.25,1.29
Russia,By Equipment Type,Storage Equipment,Storage bins and hoppers,0.52,0.54,0.55,0.57,0.59,0.61,0.64,0.66,0.69,0.72,0.74,0.77,0.80
Russia,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,2.44,2.53,2.62,2.71,2.82,2.93,3.05,3.18,3.32,3.45,3.60,3.74,3.89
Russia,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",1.30,1.34,1.38,1.41,1.46,1.50,1.55,1.61,1.66,1.72,1.77,1.83,1.89
Russia,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,2.77,2.86,2.94,3.02,3.11,3.21,3.32,3.45,3.58,3.71,3.84,3.98,4.13
Russia,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,1.81,1.88,1.96,2.04,2.13,2.21,2.30,2.40,2.51,2.62,2.75,2.87,3.00
Russia,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,1.88,1.96,2.04,2.13,2.22,2.33,2.45,2.58,2.72,2.86,3.00,3.15,3.29
Russia,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,1.06,1.09,1.12,1.15,1.18,1.21,1.25,1.29,1.33,1.37,1.41,1.45,1.49
Russia,By Equipment Type,Sorting and Grading Equipment,Optical sorters,1.81,1.94,2.08,2.23,2.40,2.59,2.79,3.01,3.25,3.50,3.77,4.06,4.37
Russia,By Equipment Type,Sorting and Grading Equipment,Size graders,1.43,1.48,1.52,1.57,1.62,1.68,1.75,1.82,1.90,1.98,2.05,2.13,2.20
Russia,By Equipment Type,Sorting and Grading Equipment,Weight graders,1.24,1.29,1.35,1.41,1.47,1.53,1.59,1.66,1.73,1.82,1.90,1.99,2.09
Russia,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.06,1.09,1.12,1.15,1.19,1.22,1.25,1.29,1.33,1.38,1.43,1.48,1.52
Russia,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,2.19,2.29,2.40,2.52,2.66,2.80,2.95,3.11,3.27,3.44,3.63,3.83,4.04
Russia,By Equipment Type,Thermal Processing Equipment,Roasting systems,1.48,1.57,1.66,1.75,1.86,1.97,2.10,2.24,2.38,2.53,2.69,2.86,3.04
Russia,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,1.10,1.14,1.18,1.23,1.28,1.34,1.40,1.46,1.52,1.59,1.66,1.73,1.81
Russia,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",1.84,1.92,2.00,2.10,2.19,2.29,2.39,2.49,2.61,2.74,2.87,3.00,3.14
Russia,By Nut Type,Almond,Almond,0.30,0.31,0.33,0.35,0.37,0.39,0.41,0.43,0.46,0.49,0.51,0.54,0.57
Russia,By Nut Type,Cashew,Cashew,0.41,0.44,0.47,0.50,0.54,0.57,0.62,0.66,0.71,0.76,0.82,0.87,0.94
Russia,By Nut Type,Peanut,Peanut,23.16,24.00,24.88,25.82,26.82,27.89,29.06,30.33,31.67,33.08,34.53,36.01,37.52
Russia,By Nut Type,Pistachio,Pistachio,0.55,0.58,0.62,0.66,0.70,0.75,0.80,0.86,0.91,0.97,1.04,1.11,1.19
Russia,By Nut Type,Walnut,Walnut,1.05,1.09,1.14,1.19,1.24,1.30,1.36,1.42,1.49,1.56,1.64,1.72,1.79
Russia,By Nut Type,Hazelnut,Hazelnut,0.67,0.70,0.73,0.77,0.80,0.84,0.89,0.94,0.99,1.04,1.10,1.15,1.21
Russia,By Nut Type,Other Nuts,Other Nuts,2.41,2.54,2.68,2.84,3.01,3.20,3.40,3.61,3.82,4.06,4.32,4.59,4.87
Russia,By Automation Level,Manual,Manual,3.86,4.13,4.39,4.66,4.96,5.29,5.66,6.07,6.51,6.98,7.48,8.02,8.59
Russia,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,24.69,25.55,26.47,27.46,28.52,29.66,30.87,32.17,33.55,34.99,36.47,37.98,39.50
Russia,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,9.96,10.32,10.69,11.08,11.51,11.98,12.49,13.03,13.59,14.18,14.80,15.45,16.12
Russia,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,7.61,7.99,8.41,8.86,9.34,9.87,10.44,11.05,11.70,12.38,13.09,13.84,14.61
Russia,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,5.14,5.35,5.57,5.81,6.08,6.38,6.70,7.05,7.43,7.82,8.21,8.61,9.01
Russia,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,4.17,4.30,4.43,4.57,4.70,4.83,4.96,5.12,5.30,5.49,5.68,5.88,6.08
Russia,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",1.68,1.72,1.76,1.81,1.85,1.90,1.94,1.99,2.04,2.10,2.16,2.22,2.27
Rest of Europe,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,4.42,4.49,4.57,4.66,4.76,4.87,4.99,5.10,5.21,5.33,5.46,5.59,5.72
Rest of Europe,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,9.22,9.58,9.97,10.37,10.77,11.17,11.60,12.07,12.61,13.18,13.78,14.40,15.02
Rest of Europe,By Equipment Type,Storage Equipment,Silos,3.14,3.19,3.24,3.30,3.36,3.44,3.52,3.62,3.72,3.81,3.91,4.00,4.08
Rest of Europe,By Equipment Type,Storage Equipment,Storage bins and hoppers,1.80,1.85,1.89,1.93,1.98,2.03,2.09,2.16,2.23,2.30,2.37,2.44,2.52
Rest of Europe,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,8.52,8.77,9.00,9.22,9.45,9.72,10.05,10.40,10.76,11.13,11.50,11.89,12.30
Rest of Europe,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",4.34,4.42,4.51,4.61,4.73,4.85,4.97,5.10,5.22,5.36,5.50,5.65,5.80
Rest of Europe,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,9.72,9.95,10.19,10.45,10.75,11.07,11.40,11.73,12.06,12.41,12.79,13.19,13.58
Rest of Europe,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,5.81,6.00,6.22,6.43,6.64,6.85,7.08,7.33,7.61,7.91,8.23,8.56,8.88
Rest of Europe,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,6.78,7.03,7.29,7.59,7.91,8.25,8.61,8.97,9.35,9.75,10.19,10.64,11.11
Rest of Europe,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,4.36,4.45,4.55,4.65,4.74,4.83,4.91,5.01,5.13,5.26,5.40,5.54,5.67
Rest of Europe,By Equipment Type,Sorting and Grading Equipment,Optical sorters,8.94,9.54,10.19,10.88,11.59,12.35,13.16,14.06,15.07,16.17,17.35,18.61,19.93
Rest of Europe,By Equipment Type,Sorting and Grading Equipment,Size graders,4.57,4.70,4.85,4.99,5.14,5.27,5.41,5.57,5.75,5.95,6.16,6.36,6.57
Rest of Europe,By Equipment Type,Sorting and Grading Equipment,Weight graders,4.23,4.38,4.54,4.71,4.87,5.03,5.20,5.38,5.59,5.82,6.06,6.30,6.55
Rest of Europe,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.68,1.72,1.76,1.80,1.84,1.89,1.93,1.98,2.03,2.08,2.14,2.19,2.25
Rest of Europe,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,9.92,10.35,10.82,11.30,11.80,12.28,12.79,13.35,13.97,14.66,15.39,16.13,16.89
Rest of Europe,By Equipment Type,Thermal Processing Equipment,Roasting systems,4.25,4.47,4.72,4.98,5.24,5.51,5.79,6.10,6.44,6.82,7.23,7.65,8.08
Rest of Europe,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,2.86,2.96,3.06,3.17,3.28,3.38,3.48,3.60,3.73,3.88,4.03,4.19,4.34
Rest of Europe,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",5.13,5.32,5.52,5.73,5.93,6.13,6.34,6.57,6.83,7.11,7.41,7.72,8.02
Rest of Europe,By Nut Type,Almond,Almond,4.17,4.31,4.47,4.64,4.82,5.03,5.25,5.50,5.76,6.02,6.29,6.56,6.82
Rest of Europe,By Nut Type,Cashew,Cashew,1.10,1.16,1.23,1.30,1.38,1.45,1.53,1.62,1.72,1.82,1.94,2.06,2.18
Rest of Europe,By Nut Type,Peanut,Peanut,17.37,17.92,18.49,19.00,19.40,19.66,19.89,20.23,20.79,21.58,22.58,23.63,24.71
Rest of Europe,By Nut Type,Pistachio,Pistachio,3.95,4.15,4.35,4.58,4.82,5.09,5.37,5.66,5.96,6.29,6.64,7.01,7.40
Rest of Europe,By Nut Type,Walnut,Walnut,11.36,11.73,12.13,12.56,12.97,13.39,13.83,14.30,14.81,15.36,15.92,16.47,17.03
Rest of Europe,By Nut Type,Hazelnut,Hazelnut,48.80,50.42,52.15,54.01,56.02,58.19,60.53,63.02,65.60,68.26,70.96,73.74,76.56
Rest of Europe,By Nut Type,Other Nuts,Other Nuts,12.92,13.47,14.06,14.70,15.38,16.12,16.92,17.78,18.67,19.61,20.57,21.57,22.60
